date,day_of_week,hour_slot,patient_count,severity,high_acuity,avg_PainGrade,Medical/Internal,Trauma/Injury,lag_2wk_avg,lag_4wk_avg,lag_8wk_avg,lag_12wk_avg,lag_8wk_severity,lag_8wk_high_acuity,lag_8wk_avg_PainGrade,lag_8wk_Medical/Internal,lag_8wk_Trauma/Injury,month,week_of_year,is_weekend,daily_cumulative_avg
2018-02-24,6,3,19,2.210526315789474,0.6842105263157895,3.3125,11.0,8,9.5,10.5,12.5,12.0,2.4980568134351024,0.5229343481810588,3.153805441634389,6.75,4.875,2,8,1,7.666666666666667
2018-02-24,6,4,20,2.5,0.55,4.0,16.0,4,24.5,21.0,20.875,19.916666666666668,2.5491647854317168,0.5377311948171082,2.5202347447599727,12.25,7.375,2,8,1,10.5
2018-02-24,6,5,13,2.6923076923076925,0.4615384615384615,4.153846153846154,10.0,3,20.5,20.25,18.25,18.583333333333332,2.464688454820034,0.6031454291322712,0.6029964617425917,12.5,4.125,2,8,1,12.4
2018-02-25,0,0,6,2.333333333333333,0.6666666666666666,4.8,4.0,2,10.0,8.25,8.5,8.083333333333334,2.2289186507936507,0.705109126984127,0.7910037878787879,6.0,2.0,2,8,1,8.5
2018-02-25,0,1,9,2.4444444444444446,0.4444444444444444,3.125,4.0,5,5.0,5.25,5.125,4.916666666666667,2.6947916666666667,0.40729166666666666,2.2197916666666666,3.125,1.625,2,8,1,6.0
2018-02-25,0,2,8,2.5,0.625,3.7142857142857135,4.0,4,5.5,9.0,10.75,9.916666666666666,2.481512237762238,0.548249666999667,3.595587745587746,7.0,2.875,2,8,1,7.5
2018-02-25,0,3,13,2.6153846153846154,0.5384615384615384,3.769230769230769,8.0,4,13.0,11.75,12.625,12.833333333333334,2.508706918081918,0.5537327256077256,3.986679292929293,8.125,4.375,2,8,1,7.666666666666667
2018-02-25,0,4,18,2.555555555555556,0.5,3.888888888888889,10.0,7,19.5,18.5,17.375,16.916666666666668,2.4874756257384725,0.5715423135310569,3.9055788370126607,10.625,5.875,2,8,1,9.0
2018-02-25,0,5,11,2.090909090909091,0.8181818181818182,1.8,8.0,3,17.0,15.5,17.875,17.333333333333332,2.3841618209362014,0.6764933096444319,3.6267762278356317,11.5,5.5,2,8,1,10.8
2018-02-26,1,0,11,2.4545454545454546,0.5454545454545454,1.9090909090909087,5.0,6,6.5,8.0,8.75,8.25,2.443452380952381,0.6592261904761905,2.431358225108225,6.75,1.375,2,9,0,8.75
2018-02-26,1,1,4,2.5,0.25,2.0,2.0,2,4.0,4.25,4.125,4.25,2.5026785714285715,0.4973214285714286,3.3985119047619046,2.25,1.875,2,9,0,11.0
2018-02-26,1,2,9,2.4444444444444446,0.5555555555555556,3.7777777777777777,5.0,4,7.5,8.5,8.5,9.0,2.3998511904761903,0.5675595238095238,3.6059027777777777,6.625,1.25,2,9,0,7.5
2018-02-26,1,3,11,2.272727272727273,0.6363636363636364,3.8,8.0,3,11.5,10.25,11.875,12.25,2.5246112649605297,0.5409190380697734,3.5111607142857144,6.75,4.5,2,9,0,8.0
2018-02-26,1,4,14,2.357142857142857,0.6428571428571429,3.357142857142857,9.0,3,20.5,19.5,18.25,18.166666666666668,2.452110885830305,0.5590347885912564,2.805046776409006,11.25,5.375,2,9,0,8.75
2018-02-26,1,5,24,2.4166666666666665,0.6666666666666666,0.4285714285714285,16.0,5,19.5,18.5,16.125,16.0,2.5366347296494354,0.580849858882947,0.312062324929972,9.75,5.125,2,9,0,9.8
2018-02-27,2,0,10,2.8,0.4,0.9,6.0,3,10.0,8.75,8.625,8.666666666666666,2.2892676767676767,0.6650974025974026,0.22777777777777777,5.625,2.375,2,9,0,8.625
2018-02-27,2,1,3,2.6666666666666665,0.3333333333333333,2.0,1.0,2,6.5,4.75,5.0,4.833333333333333,2.5392857142857146,0.4919642857142857,2.8811011904761905,3.875,0.875,2,9,0,10.0
2018-02-27,2,2,14,2.357142857142857,0.6428571428571429,4.0,8.0,4,13.0,13.25,12.125,11.416666666666666,2.397740800865801,0.6249864718614718,3.4809050324675326,8.125,3.625,2,9,0,6.5
2018-02-27,2,3,11,2.5454545454545454,0.5454545454545454,3.5454545454545454,8.0,2,9.5,11.75,12.625,13.083333333333334,2.4511363636363637,0.580164627039627,3.236186383061383,7.5,4.125,2,9,0,9.0
2018-02-27,2,4,15,2.4,0.6,3.0,8.0,5,16.0,16.0,15.125,15.833333333333334,2.509920634920635,0.49990079365079365,3.4113802498670918,9.25,4.75,2,9,0,9.5
2018-02-27,2,5,20,2.6,0.65,0.0,9.0,10,16.0,16.75,17.5,17.416666666666668,2.4515625,0.6505208333333333,2.6806469298245617,12.375,3.875,2,9,0,10.6
2018-02-28,3,0,6,2.5,0.3333333333333333,0.0,5.0,1,10.5,9.75,9.875,9.416666666666666,2.53125,0.5213541666666667,2.48400974025974,5.625,3.75,2,9,0,9.875
2018-02-28,3,1,2,2.5,0.5,4.0,2.0,0,3.0,3.75,4.0,4.333333333333333,2.293154761904762,0.6297619047619049,3.2479166666666663,2.875,0.625,2,9,0,6.0
2018-02-28,3,2,19,2.5789473684210527,0.5263157894736842,3.9444444444444446,13.0,6,11.0,11.75,10.25,10.083333333333334,2.3669934232434233,0.5943161005661006,3.224242424242424,5.875,3.0,2,9,0,4.0
2018-02-28,3,3,19,2.3157894736842106,0.5789473684210527,3.764705882352941,12.0,6,14.5,14.75,12.5,12.083333333333334,2.41592879138835,0.6019777301946418,3.0834717365967363,7.25,4.5,2,9,0,9.0
2018-02-28,3,4,17,2.8823529411764706,0.2941176470588235,3.875,9.0,4,17.5,19.25,18.125,18.166666666666668,2.4742133363936434,0.5565008087962052,2.7371726190476187,10.25,6.5,2,9,0,11.5
2018-02-28,3,5,22,2.636363636363636,0.4545454545454545,3.8181818181818175,13.0,8,18.5,19.5,16.875,16.833333333333332,2.4681354293589703,0.640900361080567,1.1757258366633367,11.0,5.125,2,9,0,12.6
2018-03-01,4,0,8,3.125,0.25,1.125,5.0,3,12.5,9.75,10.125,8.916666666666666,2.4317144660894665,0.6149666305916306,0.6041146353646354,6.25,3.25,3,9,0,10.125
2018-03-01,4,1,3,3.333333333333333,0.0,5.0,1.0,2,9.0,6.75,5.125,5.083333333333333,2.638541666666667,0.38749999999999996,3.249702380952381,3.5,1.5,3,9,0,8.0
2018-03-01,4,2,11,2.272727272727273,0.6363636363636364,1.8888888888888888,9.0,1,10.0,10.75,10.5,11.0,2.6673538267288266,0.3790671134421134,3.4636637667887666,5.5,3.625,3,9,0,5.5
2018-03-01,4,3,13,2.5384615384615383,0.3846153846153846,2.0,3.0,7,12.0,13.0,14.75,13.833333333333334,2.5005613758661362,0.5602229378593543,3.3883562515915453,8.125,6.125,3,9,0,7.333333333333333
2018-03-01,4,4,12,3.25,0.0833333333333333,0.0,7.0,5,20.5,19.5,19.0,18.5,2.5731457638723505,0.4923422987616099,3.320919486215539,12.125,6.0,3,9,0,8.75
2018-03-01,4,5,30,2.833333333333333,0.4,0.1428571428571428,16.0,13,14.5,14.5,15.75,15.416666666666666,2.5453648325358853,0.5776947102604998,4.611660634686951,10.0,5.125,3,9,0,9.4
2018-03-02,5,0,11,2.8181818181818183,0.3636363636363636,0.3636363636363636,6.0,4,12.0,11.25,12.5,12.583333333333334,2.498911505161505,0.6000062437562437,4.497575560404508,7.5,4.5,3,9,0,12.5
2018-03-02,5,1,4,2.0,0.75,3.0,3.0,1,3.5,6.0,7.25,6.25,2.2940295815295815,0.6571158008658009,3.033279220779221,4.375,2.625,3,9,0,11.0
2018-03-02,5,2,7,2.7142857142857144,0.4285714285714285,2.0,5.0,2,12.0,10.25,9.5,9.0,2.6740956959706956,0.3730196886446886,3.563690476190476,6.125,2.875,3,9,0,7.5
2018-03-02,5,3,16,2.5625,0.5,3.9375,6.0,10,11.5,16.25,16.875,16.416666666666668,2.5955601463753637,0.5149285497111583,3.509558862190441,9.75,6.25,3,9,0,7.333333333333333
2018-03-02,5,4,23,2.782608695652174,0.4347826086956521,4.3478260869565215,10.0,12,16.5,16.0,14.75,15.166666666666666,2.4449894162210337,0.5775077557246675,3.06859243697479,9.625,4.875,3,9,0,9.5
2018-03-02,5,5,18,2.611111111111111,0.4444444444444444,2.176470588235294,12.0,5,12.0,13.0,13.625,14.416666666666666,2.529341206179441,0.5872908239636181,2.8115566724941723,9.125,4.125,3,9,0,12.2
2018-03-03,6,0,10,2.3,0.7,2.4444444444444446,5.0,5,10.0,10.0,9.0,8.833333333333334,2.4065632284382286,0.5974889693639693,3.1917925824175826,7.25,1.625,3,9,1,9.0
2018-03-03,6,1,1,3.0,0.0,5.0,1.0,0,3.5,3.75,3.5,3.8333333333333335,2.3696428571428574,0.6035714285714285,2.8866071428571427,3.0,0.375,3,9,1,10.0
2018-03-03,6,2,14,2.857142857142857,0.3571428571428571,4.214285714285714,7.0,5,12.0,11.25,10.0,9.833333333333334,2.5071969696969694,0.5330249611499611,3.242354867354867,5.75,3.125,3,9,1,5.5
2018-03-03,6,3,16,2.3125,0.6875,2.8125,11.0,4,15.0,12.5,12.875,12.75,2.469685102908787,0.5381481639705324,3.2345346083010558,7.0,5.25,3,9,1,8.333333333333334
2018-03-03,6,4,21,2.380952380952381,0.6666666666666666,1.9047619047619049,10.0,11,26.0,21.25,21.5,19.833333333333332,2.5616647854317165,0.5314811948171081,2.73690141142664,13.125,7.25,3,9,1,10.25
2018-03-03,6,5,18,2.5,0.6111111111111112,0.5882352941176471,10.0,7,16.0,18.25,17.625,18.583333333333332,2.5234491385807174,0.5775044034912455,1.122227230973361,11.625,4.5,3,9,1,12.4
2018-03-04,0,0,8,2.625,0.375,0.875,8.0,0,7.0,8.25,8.25,8.083333333333334,2.239335317460317,0.6946924603174603,1.281628787878788,6.0,1.75,3,9,1,8.25
2018-03-04,0,1,5,2.6,0.6,4.2,3.0,2,7.5,6.25,5.75,5.5,2.750347222222222,0.33784722222222224,2.4854166666666666,3.125,2.25,3,9,1,8.0
2018-03-04,0,2,12,2.4166666666666665,0.5833333333333334,3.4166666666666665,4.0,7,6.0,7.75,10.0,9.75,2.4993693806193806,0.5549460955710955,3.8194888444888444,6.125,3.125,3,9,1,6.5
2018-03-04,0,3,16,2.3125,0.625,3.333333333333333,12.0,3,12.5,12.25,13.25,12.166666666666666,2.507504995004995,0.5741654179154179,3.989083139083139,8.625,4.375,3,9,1,8.333333333333334
2018-03-04,0,4,20,2.85,0.35,3.7,7.0,10,20.5,18.5,17.25,17.0,2.4779727017618645,0.5814107345836885,3.9055788370126607,10.375,6.0,3,9,1,10.25
2018-03-04,0,5,20,2.25,0.65,4.444444444444445,17.0,3,13.5,14.0,16.875,16.666666666666668,2.3363149309840487,0.7063976158645275,3.305723596256684,11.125,5.125,3,9,1,12.2
2018-03-05,1,0,7,2.7142857142857144,0.4285714285714285,4.285714285714286,4.0,2,9.0,9.5,8.625,8.416666666666666,2.448187229437229,0.6440746753246753,2.147267316017316,6.125,2.125,3,10,0,8.625
2018-03-05,1,1,3,2.6666666666666665,0.3333333333333333,4.0,3.0,0,5.5,4.25,4.375,4.25,2.5026785714285715,0.4660714285714286,2.9610119047619046,2.375,2.0,3,10,0,7.0
2018-03-05,1,2,14,2.7857142857142856,0.4285714285714285,3.769230769230769,8.0,6,8.0,8.0,8.375,8.416666666666666,2.417906746031746,0.5620039682539683,3.661458333333333,6.125,1.75,3,10,0,5.0
2018-03-05,1,3,20,2.65,0.45,4.105263157894737,6.0,12,9.0,11.25,11.375,11.583333333333334,2.5003688407181057,0.5454644926152279,3.5111607142857144,6.75,4.0,3,10,0,8.0
2018-03-05,1,4,19,2.473684210526316,0.5789473684210527,3.611111111111111,9.0,9,18.5,17.75,17.75,17.916666666666668,2.413420409639828,0.5907808203372883,2.814967411329641,10.625,5.375,3,10,0,11.0
2018-03-05,1,5,20,2.55,0.6,0.35,12.0,7,23.0,20.25,17.75,16.833333333333332,2.5432635175282234,0.5846377376708259,0.36563375350140054,11.375,4.875,3,10,0,12.6
2018-03-06,2,0,6,2.333333333333333,0.5,0.0,6.0,0,10.5,9.0,8.625,8.916666666666666,2.339267676767677,0.6400974025974026,0.3402777777777778,6.0,2.0,3,10,0,8.625
2018-03-06,2,1,1,3.0,0.0,4.0,1.0,0,4.0,4.5,5.0,4.75,2.6226190476190476,0.4086309523809524,2.7561011904761905,3.75,1.0,3,10,0,6.0
2018-03-06,2,2,14,2.7142857142857144,0.4285714285714285,3.642857142857143,10.0,4,14.5,14.0,12.0,11.583333333333334,2.384050324675325,0.6470102813852814,3.58804788961039,7.625,3.875,3,10,0,3.5
2018-03-06,2,3,16,2.75,0.375,4.1875,7.0,9,9.5,11.25,12.375,12.166666666666666,2.4327797202797203,0.6002695221445221,3.221034867909868,7.625,3.625,3,10,0,7.0
2018-03-06,2,4,18,2.5,0.5555555555555556,4.529411764705882,12.0,5,14.5,16.75,15.625,15.5,2.5031024531024526,0.5067189754689754,3.320471158958001,9.625,4.75,3,10,0,9.25
2018-03-06,2,5,16,2.9375,0.25,4.2,12.0,3,17.0,18.0,17.375,17.5,2.5146577380952384,0.6246279761904762,2.463541666666667,11.75,4.5,3,10,0,11.0
2018-03-07,3,0,15,2.533333333333333,0.5333333333333333,5.0,9.0,4,11.0,9.75,8.75,9.166666666666666,2.552083333333333,0.4630208333333333,2.300676406926407,5.25,3.0,3,10,0,8.75
2018-03-07,3,1,4,2.5,0.5,4.0,2.0,1,1.5,3.75,3.875,4.0,2.2723214285714284,0.6089285714285715,3.289583333333333,2.875,0.5,3,10,0,15.0
2018-03-07,3,2,12,2.083333333333333,0.8333333333333334,3.5454545454545454,6.0,2,14.5,13.5,11.875,11.083333333333334,2.376861844296055,0.5976055742503111,3.258964646464646,7.125,3.5,3,10,0,9.5
2018-03-07,3,3,12,2.6666666666666665,0.5,3.583333333333333,6.0,6,15.5,15.5,13.75,12.5,2.399846920043321,0.6187905956917179,3.100934971890854,8.25,4.75,3,10,0,10.333333333333334
2018-03-07,3,4,19,2.6842105263157894,0.4736842105263157,2.8421052631578947,11.0,7,17.0,19.25,17.375,17.833333333333332,2.5301596279537457,0.5334829059829059,2.769166666666666,9.75,6.0,3,10,0,10.75
2018-03-07,3,5,21,2.571428571428572,0.5714285714285714,0.4,11.0,10,22.5,20.25,17.625,17.583333333333332,2.4851808839044254,0.6274060428987488,1.1764360639360638,10.75,6.0,3,10,0,12.4
2018-03-08,4,0,12,2.333333333333333,0.6666666666666666,0.7272727272727273,7.0,4,9.5,9.5,9.875,8.666666666666666,2.5348394660894664,0.5712166305916306,0.2759896353646354,6.125,3.125,3,10,0,9.875
2018-03-08,4,1,2,2.0,1.0,4.0,1.0,0,4.5,7.25,5.0,5.083333333333333,2.7427083333333333,0.32499999999999996,3.562202380952381,3.25,1.625,3,10,0,12.0
2018-03-08,4,2,10,2.5,0.5,3.2,5.0,5,10.0,11.0,10.375,10.833333333333334,2.6285280691530692,0.396112567987568,3.3143582112332113,6.125,3.375,3,10,0,7.0
2018-03-08,4,3,12,2.4166666666666665,0.5833333333333334,4.083333333333333,6.0,5,10.0,13.25,14.375,14.083333333333334,2.5600565681738283,0.49892486093627736,3.071689584924879,7.125,6.625,3,10,0,8.0
2018-03-08,4,4,19,2.473684210526316,0.5789473684210527,4.315789473684211,14.0,5,13.5,17.5,18.5,18.083333333333332,2.6747082638723505,0.4168214654282765,2.774044486215539,11.625,6.0,3,10,0,9.0
2018-03-08,4,5,16,2.4375,0.625,4.5,9.0,7,20.5,19.5,17.25,16.75,2.593975943646996,0.5513058213716109,4.067017777544093,10.25,6.25,3,10,0,11.0
2018-03-09,5,0,16,2.8125,0.4375,4.428571428571429,9.0,5,12.0,12.25,12.125,12.75,2.5297556610056615,0.5651036463536464,3.9894586772876246,7.5,4.125,3,10,0,12.125
2018-03-09,5,1,4,2.5,0.5,3.75,4.0,0,3.0,5.75,6.875,6.416666666666667,2.3118867243867243,0.6437229437229437,2.908279220779221,4.375,2.25,3,10,0,16.0
2018-03-09,5,2,12,2.6666666666666665,0.25,3.1818181818181817,6.0,6,10.5,9.5,9.375,8.916666666666666,2.68525641025641,0.3797161172161172,3.2779761904761906,6.0,2.875,3,10,0,10.0
2018-03-09,5,3,19,2.473684210526316,0.4736842105263157,3.875,5.0,13,14.5,14.75,17.125,16.916666666666668,2.5944440749467925,0.5149285497111583,3.49281779076187,9.25,7.125,3,10,0,10.666666666666666
2018-03-09,5,4,9,2.7777777777777777,0.3333333333333333,3.333333333333333,7.0,2,19.5,19.0,16.125,15.916666666666666,2.490732169844222,0.5589389151449573,3.225707061480719,9.875,6.0,3,10,0,12.75
2018-03-09,5,5,17,2.588235294117647,0.5294117647058824,0.0,9.0,6,15.0,15.0,13.875,14.416666666666666,2.5744800950683304,0.5412838795191737,2.9919488293569176,9.375,4.0,3,10,0,12.0
2018-03-10,6,0,11,2.5454545454545454,0.4545454545454545,0.0,7.0,4,8.5,10.0,9.375,8.916666666666666,2.3904917998668,0.5957032550782551,3.3187767094017095,7.0,2.25,3,10,1,9.375
2018-03-10,6,1,7,2.2857142857142856,0.5714285714285714,1.5,6.0,1,3.0,2.25,3.375,3.75,2.4946428571428574,0.5410714285714285,3.5116071428571427,2.875,0.375,3,10,1,11.0
2018-03-10,6,2,12,2.583333333333333,0.5833333333333334,3.1666666666666665,4.0,7,12.5,12.0,11.125,10.166666666666666,2.5643398268398268,0.5026678182928183,3.2941405816405815,6.375,3.5,3,10,1,9.0
2018-03-10,6,3,18,2.555555555555556,0.5,3.625,7.0,9,17.5,13.5,13.125,13.583333333333334,2.481961888623073,0.5258713782562466,3.2021685368724846,7.5,4.875,3,10,1,10.0
2018-03-10,6,4,16,2.3125,0.625,3.2,9.0,6,20.5,22.5,22.125,20.5,2.546783833050764,0.5445020281504415,2.666663316188544,13.875,7.25,3,10,1,12.0
2018-03-10,6,5,15,2.2666666666666666,0.6666666666666666,1.1428571428571428,11.0,4,15.5,18.0,18.125,17.916666666666668,2.5234491385807174,0.582464720951563,0.740399499880924,11.5,5.125,3,10,1,12.8
2018-03-11,0,0,7,2.7142857142857144,0.2857142857142857,0.7142857142857143,4.0,1,7.0,8.5,8.125,8.0,2.3035714285714284,0.6443452380952381,0.9222537878787879,6.125,1.625,3,10,1,8.125
2018-03-11,0,1,4,2.5,0.5,2.0,4.0,0,7.0,6.0,5.75,5.583333333333333,2.7503472222222225,0.3628472222222222,2.7854166666666664,3.0,2.375,3,10,1,7.0
2018-03-11,0,2,16,2.25,0.625,3.642857142857143,14.0,2,10.0,7.75,9.625,10.0,2.526452713952714,0.5361960955710956,3.8001436063936063,5.0,3.75,3,10,1,5.5
2018-03-11,0,3,12,2.083333333333333,0.8333333333333334,2.636363636363636,8.0,3,14.5,13.75,13.375,12.5,2.5132341616716616,0.5689570845820846,3.950392662892663,8.625,4.375,3,10,1,9.0
2018-03-11,0,4,23,2.4782608695652173,0.5217391304347826,1.818181818181818,13.0,10,19.0,19.25,17.5,16.916666666666668,2.5286671462063084,0.5557162901392441,3.8524538370126606,9.75,6.625,3,10,1,9.75
2018-03-11,0,5,17,2.411764705882353,0.7058823529411765,1.0666666666666669,11.0,3,15.5,16.25,17.125,17.0,2.3675649309840487,0.6695920603089721,3.3065916518122402,11.625,5.0,3,10,1,12.4
2018-03-12,1,0,6,2.5,0.5,1.6666666666666667,2.0,3,9.0,7.75,8.0,8.666666666666666,2.4437229437229435,0.6247294372294372,2.5892316017316017,5.375,2.125,3,11,0,8.0
2018-03-12,1,1,5,2.6,0.4,1.6,3.0,1,3.5,3.75,4.125,4.25,2.5110119047619044,0.45773809523809517,2.986011904761905,2.5,1.625,3,11,0,6.0
2018-03-12,1,2,16,3.3125,0.1875,3.1875,8.0,7,11.5,9.5,8.75,8.666666666666666,2.470666486291486,0.5473935786435786,3.646501068376068,6.0,2.25,3,11,0,5.5
2018-03-12,1,3,25,2.56,0.44,3.7916666666666665,11.0,13,15.5,13.5,12.375,12.333333333333334,2.5503688407181055,0.5183811592818945,3.5243186090225564,6.5,5.0,3,11,0,9.0
2018-03-12,1,4,18,2.7777777777777777,0.3888888888888889,3.7222222222222223,9.0,9,16.5,18.5,17.75,18.416666666666668,2.433157251745092,0.571043978232025,2.9045141949553717,9.75,6.125,3,11,0,13.0
2018-03-12,1,5,24,2.833333333333333,0.3333333333333333,2.0416666666666665,13.0,10,22.0,20.75,18.25,17.583333333333332,2.5651385175282235,0.5815127376708259,0.40938375350140055,11.5,5.125,3,11,0,14.0
2018-03-13,2,0,6,2.1666666666666665,0.6666666666666666,2.4,1.0,3,8.0,9.0,8.5,8.666666666666666,2.3809343434343435,0.5954545454545455,0.3402777777777778,6.125,1.75,3,11,0,8.5
2018-03-13,2,1,6,2.833333333333333,0.5,0.3333333333333333,3.0,3,2.0,4.25,4.375,4.5,2.6851190476190476,0.3461309523809524,2.985267857142857,3.25,0.875,3,11,0,6.0
2018-03-13,2,2,16,2.5,0.5,3.6,11.0,2,14.0,13.5,12.375,12.0,2.473336038961039,0.5869453463203462,3.7434050324675323,7.625,4.25,3,11,0,6.0
2018-03-13,2,3,22,2.636363636363636,0.4545454545454545,3.7142857142857135,8.0,10,13.5,11.5,12.875,12.416666666666666,2.4952797202797203,0.5533945221445221,3.3467450951825954,7.375,4.375,3,11,0,9.333333333333334
2018-03-13,2,4,16,2.4375,0.625,3.75,9.0,5,16.5,16.25,16.5,15.5,2.497420634920635,0.5193452380952381,3.4491476295462364,10.5,4.875,3,11,0,12.5
2018-03-13,2,5,20,2.85,0.25,2.833333333333333,5.0,12,18.0,17.0,17.5,17.75,2.6318452380952384,0.5308779761904762,2.763541666666667,11.5,4.875,3,11,0,13.2
2018-03-14,3,0,24,2.583333333333333,0.5,3.458333333333333,5.0,19,10.5,10.5,9.375,9.583333333333334,2.53125,0.47968750000000004,2.550676406926407,5.625,3.0,3,11,0,9.375
2018-03-14,3,1,7,2.857142857142857,0.2857142857142857,3.142857142857143,4.0,3,3.0,3.0,3.75,3.9166666666666665,2.2848214285714286,0.5964285714285715,3.564583333333333,2.5,0.625,3,11,0,24.0
2018-03-14,3,2,11,2.727272727272727,0.4545454545454545,3.727272727272727,5.0,6,15.5,13.25,12.0,11.416666666666666,2.3304603291445396,0.6335904227351595,3.2362373737373735,7.25,3.5,3,11,0,15.5
2018-03-14,3,3,19,2.526315789473684,0.5263157894736842,3.888888888888889,11.0,6,15.5,15.0,14.375,12.666666666666666,2.4831802533766543,0.5741477385488608,3.1530183052241876,8.125,5.5,3,11,0,14.0
2018-03-14,3,4,19,2.473684210526316,0.4736842105263157,3.9444444444444446,13.0,5,18.0,17.75,17.625,17.25,2.5421565319785135,0.5265169617104601,2.7884923245614033,10.125,5.875,3,11,0,15.25
2018-03-14,3,5,20,2.7,0.4,3.5294117647058822,10.0,8,21.5,20.0,18.875,18.166666666666668,2.511154909878451,0.6079255234182293,0.8639360639360638,11.375,6.75,3,11,0,16.0
2018-03-15,4,0,10,2.5,0.6,3.3,7.0,2,10.0,11.25,10.125,9.416666666666666,2.489006132756133,0.6170499639249639,0.36689872627372627,6.625,2.875,3,11,0,10.125
2018-03-15,4,1,6,2.833333333333333,0.1666666666666666,1.8333333333333333,4.0,0,2.5,5.75,5.125,4.916666666666667,2.6177083333333333,0.44999999999999996,3.562202380952381,3.375,1.5,3,11,0,10.0
2018-03-15,4,2,12,2.4166666666666665,0.5,2.8181818181818183,8.0,2,10.5,10.25,10.75,10.5,2.601742354867355,0.4228982822732823,3.196501068376069,6.25,3.75,3,11,0,8.0
2018-03-15,4,3,16,2.1875,0.8125,4.357142857142857,8.0,5,12.5,12.25,13.5,14.833333333333334,2.559508322559793,0.49947310655031246,3.405635663356252,6.625,6.125,3,11,0,9.333333333333334
2018-03-15,4,4,21,2.4761904761904763,0.5714285714285714,4.714285714285714,14.0,6,15.5,18.0,18.375,18.0,2.6964187901881402,0.40168988648090814,3.1954626148705096,11.625,6.0,3,11,0,11.0
2018-03-15,4,5,19,2.421052631578948,0.5263157894736842,4.588235294117647,12.0,5,23.0,18.75,17.375,16.75,2.5819967769803296,0.5544308213716108,3.9660562390825547,10.5,6.125,3,11,0,13.0
2018-03-16,5,0,13,2.6923076923076925,0.5384615384615384,3.8461538461538463,9.0,4,13.5,12.75,13.375,12.416666666666666,2.5063181610056615,0.598957813020313,3.9805301058590534,8.125,4.5,3,11,0,13.375
2018-03-16,5,1,5,2.4,0.6,4.0,2.0,2,4.0,3.75,6.0,6.0,2.29484126984127,0.6494047619047619,2.8883928571428568,4.25,1.5,3,11,0,13.0
2018-03-16,5,2,9,2.6666666666666665,0.3333333333333333,3.0,6.0,2,9.5,10.75,10.25,9.416666666666666,2.693589743589744,0.36096611721611715,3.175703463203463,6.25,3.5,3,11,0,9.0
2018-03-16,5,3,20,2.7,0.35,3.3,9.0,10,17.5,14.5,16.625,17.166666666666668,2.6047415577843207,0.4871825542878174,3.4431018816709607,8.0,7.75,3,11,0,9.0
2018-03-16,5,4,12,2.9166666666666665,0.1666666666666666,4.0,5.0,5,16.0,16.25,15.625,15.25,2.587954392066445,0.4948363510423932,3.0514646372382948,9.625,5.75,3,11,0,11.75
2018-03-16,5,5,15,2.8,0.3333333333333333,3.571428571428572,10.0,5,17.5,14.75,14.625,14.833333333333334,2.5684640522875815,0.5392785319255907,2.537403374811463,9.625,4.5,3,11,0,11.8
2018-03-17,6,0,14,2.4285714285714284,0.5,3.8181818181818175,10.0,3,10.5,10.25,10.0,8.916666666666666,2.3753402847152847,0.6108547702297702,2.7437767094017094,7.375,2.5,3,11,1,10.0
2018-03-17,6,1,6,2.333333333333333,0.8333333333333334,2.833333333333333,4.0,2,4.0,3.75,3.75,4.25,2.467857142857143,0.5499999999999999,3.2616071428571427,3.125,0.5,3,11,1,14.0
2018-03-17,6,2,8,2.5,0.625,3.4285714285714284,3.0,4,13.0,12.5,11.5,10.083333333333334,2.5539231601731602,0.5200289294039293,3.453862803862804,6.25,4.0,3,11,1,10.0
2018-03-17,6,3,17,2.176470588235294,0.8235294117647058,4.117647058823529,10.0,6,17.0,16.0,13.0,13.583333333333334,2.4987747541201486,0.5160029572036151,3.267135642135642,7.125,5.125,3,11,1,9.333333333333334
2018-03-17,6,4,16,2.375,0.5625,4.6,10.0,5,18.5,22.25,20.75,20.416666666666668,2.5302907774952086,0.5485529540763674,2.665621649521878,12.625,7.25,3,11,1,11.25
2018-03-17,6,5,16,2.5,0.625,2.8125,7.0,6,16.5,16.25,17.5,17.666666666666668,2.494282471914051,0.5970480542848964,0.8569408532643826,11.25,4.875,3,11,1,12.2
2018-03-18,0,0,11,2.5454545454545454,0.4545454545454545,2.7,6.0,5,7.5,7.25,8.25,7.75,2.330357142857143,0.6175595238095238,0.9615395021645021,6.25,1.375,3,11,1,8.25
